question,player,stat,line,liquidity,volume,yes_won,end_date
Luke Kennard: Points O/U 3.5,Luke Kennard,Points,3.5,0.0,194.80463299999997,False,2026-04-30T02:00:00+00:00
Marcus Smart: Points O/U 2.5,Marcus Smart,Points,2.5,0.0,649.5231609999997,True,2026-04-30T02:00:00+00:00
Tari Eason: Points O/U 2.5,Tari Eason,Points,2.5,0.0,99.991,True,2026-04-30T02:00:00+00:00
Deandre Ayton: Rebounds O/U 2.5,Deandre Ayton,Rebounds,2.5,0.0,361.11763499999995,True,2026-04-30T02:00:00+00:00
Rui Hachimura: Rebounds O/U 0.5,Rui Hachimura,Rebounds,0.5,0.0,102.0429,True,2026-04-30T02:00:00+00:00
Luke Kennard: Rebounds O/U 0.5,Luke Kennard,Rebounds,0.5,0.0,99.967,True,2026-04-30T02:00:00+00:00
Marcus Smart: Rebounds O/U 0.5,Marcus Smart,Rebounds,0.5,0.0,56.973200000000006,True,2026-04-30T02:00:00+00:00
Tari Eason: Assists O/U 0.5,Tari Eason,Assists,0.5,0.0,143.80849999999998,True,2026-04-30T02:00:00+00:00
Jabari Smith Jr.: Assists O/U 0.5,Jabari Smith Jr.,Assists,0.5,0.0,117.1844,True,2026-04-30T02:00:00+00:00
Rui Hachimura: Assists O/U 0.5,Rui Hachimura,Assists,0.5,0.0,50.0,False,2026-04-30T02:00:00+00:00
Deandre Ayton: Assists O/U 0.5,Deandre Ayton,Assists,0.5,0.0,50.0,False,2026-04-30T02:00:00+00:00
Cade Cunningham: Points O/U 27.5,Cade Cunningham,Points,27.5,0.0,2373.0907030000003,True,2026-04-29T23:00:00+00:00
Paolo Banchero: Points O/U 20.5,Paolo Banchero,Points,20.5,0.0,722.244475,True,2026-04-29T23:00:00+00:00
Desmond Bane: Points O/U 18.5,Desmond Bane,Points,18.5,0.0,310.578886,False,2026-04-29T23:00:00+00:00
Tobias Harris: Points O/U 16.5,Tobias Harris,Points,16.5,0.0,1873.4240690000001,True,2026-04-29T23:00:00+00:00
Jalen Duren: Points O/U 14.5,Jalen Duren,Points,14.5,0.0,2905.456233,False,2026-04-29T23:00:00+00:00
Jalen Duren: Rebounds O/U 10.5,Jalen Duren,Rebounds,10.5,0.0,660.9993780000002,False,2026-04-29T23:00:00+00:00
Paolo Banchero: Rebounds O/U 7.5,Paolo Banchero,Rebounds,7.5,0.0,112.540208,True,2026-04-29T23:00:00+00:00
Tobias Harris: Rebounds O/U 5.5,Tobias Harris,Rebounds,5.5,0.0,341.86535999999995,True,2026-04-29T23:00:00+00:00
Cade Cunningham: Rebounds O/U 5.5,Cade Cunningham,Rebounds,5.5,0.0,531.3336700000001,False,2026-04-29T23:00:00+00:00
Desmond Bane: Rebounds O/U 3.5,Desmond Bane,Rebounds,3.5,0.0,188.156849,True,2026-04-29T23:00:00+00:00
Cade Cunningham: Assists O/U 9.5,Cade Cunningham,Assists,9.5,0.0,369.42672,False,2026-04-29T23:00:00+00:00
Paolo Banchero: Assists O/U 4.5,Paolo Banchero,Assists,4.5,0.0,934.2974779999998,True,2026-04-29T23:00:00+00:00
Desmond Bane: Assists O/U 3.5,Desmond Bane,Assists,3.5,0.0,286.325504,False,2026-04-29T23:00:00+00:00
Tobias Harris: Assists O/U 2.5,Tobias Harris,Assists,2.5,0.0,180.757726,False,2026-04-29T23:00:00+00:00
Jalen Duren: Assists O/U 1.5,Jalen Duren,Assists,1.5,0.0,294.29506799999996,True,2026-04-29T23:00:00+00:00
Paolo Banchero: Points O/U 21.5,Paolo Banchero,Points,21.5,0.0,491.39937699999996,True,2026-04-29T23:00:00+00:00
Franz Wagner: Points O/U 17.5,Franz Wagner,Points,17.5,0.0,1983.2781700000003,False,2026-04-29T23:00:00+00:00
Franz Wagner: Rebounds O/U 4.5,Franz Wagner,Rebounds,4.5,0.0,3833.557092,False,2026-04-29T23:00:00+00:00
Franz Wagner: Assists O/U 3.5,Franz Wagner,Assists,3.5,0.0,594.18393,False,2026-04-29T23:00:00+00:00
Jalen Suggs: Points O/U 3.5,Jalen Suggs,Points,3.5,0.0,814.815,True,2026-04-29T23:00:00+00:00
Duncan Robinson: Points O/U 2.5,Duncan Robinson,Points,2.5,0.0,233.17233,True,2026-04-29T23:00:00+00:00
Wendell Carter Jr.: Points O/U 2.5,Wendell Carter Jr.,Points,2.5,0.0,184.971001,True,2026-04-29T23:00:00+00:00
Wendell Carter Jr.: Rebounds O/U 1.5,Wendell Carter Jr.,Rebounds,1.5,0.0,445.848142,True,2026-04-29T23:00:00+00:00
Ausar Thompson: Rebounds O/U 1.5,Ausar Thompson,Rebounds,1.5,0.0,183.01700200000002,True,2026-04-29T23:00:00+00:00
Duncan Robinson: Rebounds O/U 0.5,Duncan Robinson,Rebounds,0.5,0.0,315.4769,True,2026-04-29T23:00:00+00:00
Jalen Suggs: Rebounds O/U 0.5,Jalen Suggs,Rebounds,0.5,0.0,119.07890000000003,True,2026-04-29T23:00:00+00:00
Jalen Suggs: Assists O/U 1.5,Jalen Suggs,Assists,1.5,0.0,199.89980000000003,True,2026-04-29T23:00:00+00:00
Wendell Carter Jr.: Assists O/U 0.5,Wendell Carter Jr.,Assists,0.5,0.0,124.27245400000001,True,2026-04-29T23:00:00+00:00
Duncan Robinson: Assists O/U 0.5,Duncan Robinson,Assists,0.5,0.0,49.98480000000001,True,2026-04-29T23:00:00+00:00
Ausar Thompson: Assists O/U 0.5,Ausar Thompson,Assists,0.5,0.0,114.1044,True,2026-04-29T23:00:00+00:00
Victor Wembanyama: Points O/U 26.5,Victor Wembanyama,Points,26.5,0.0,1209.4014999999997,False,2026-04-28T04:00:00+00:00
Deni Avdija: Points O/U 22.5,Deni Avdija,Points,22.5,0.0,388.488426,False,2026-04-28T04:00:00+00:00
De'Aaron Fox: Points O/U 17.5,De'Aaron Fox,Points,17.5,0.0,176.10110099999997,True,2026-04-28T04:00:00+00:00
Victor Wembanyama: Rebounds O/U 11.5,Victor Wembanyama,Rebounds,11.5,0.0,577.4331219999999,True,2026-04-28T04:00:00+00:00
Deni Avdija: Rebounds O/U 7.5,Deni Avdija,Rebounds,7.5,0.0,155.987991,False,2026-04-28T04:00:00+00:00
De'Aaron Fox: Rebounds O/U 3.5,De'Aaron Fox,Rebounds,3.5,0.0,75.423726,False,2026-04-28T04:00:00+00:00
Deni Avdija: Assists O/U 5.5,Deni Avdija,Assists,5.5,0.0,176.948981,False,2026-04-28T04:00:00+00:00
De'Aaron Fox: Assists O/U 5.5,De'Aaron Fox,Assists,5.5,0.0,122.67892599999999,True,2026-04-28T04:00:00+00:00
Victor Wembanyama: Assists O/U 2.5,Victor Wembanyama,Assists,2.5,0.0,82.322894,True,2026-04-28T04:00:00+00:00
Stephon Castle: Points O/U 17.5,Stephon Castle,Points,17.5,0.0,282.112137,False,2026-04-28T04:00:00+00:00
Jrue Holiday: Points O/U 16.5,Jrue Holiday,Points,16.5,0.0,138.570883,False,2026-04-28T04:00:00+00:00
Scoot Henderson: Points O/U 13.5,Scoot Henderson,Points,13.5,0.0,538.604417,False,2026-04-28T04:00:00+00:00
Stephon Castle: Rebounds O/U 5.5,Stephon Castle,Rebounds,5.5,0.0,93.45867999999999,False,2026-04-28T04:00:00+00:00
Jrue Holiday: Rebounds O/U 4.5,Jrue Holiday,Rebounds,4.5,0.0,169.2371,True,2026-04-28T04:00:00+00:00
Scoot Henderson: Rebounds O/U 2.5,Scoot Henderson,Rebounds,2.5,0.0,154.932477,False,2026-04-28T04:00:00+00:00
Stephon Castle: Assists O/U 7.5,Stephon Castle,Assists,7.5,0.0,104.598347,False,2026-04-28T04:00:00+00:00
Jrue Holiday: Assists O/U 5.5,Jrue Holiday,Assists,5.5,0.0,113.38867,True,2026-04-28T04:00:00+00:00
Scoot Henderson: Assists O/U 2.5,Scoot Henderson,Assists,2.5,0.0,295.526385,False,2026-04-28T04:00:00+00:00
Devin Vassell: Points O/U 3.5,Devin Vassell,Points,3.5,0.0,166.78835,True,2026-04-28T04:00:00+00:00
Toumani Camara: Points O/U 2.5,Toumani Camara,Points,2.5,0.0,50.0,True,2026-04-28T04:00:00+00:00
Donovan Clingan: Points O/U 2.5,Donovan Clingan,Points,2.5,0.0,35.0,True,2026-04-28T04:00:00+00:00
Julian Champagnie: Points O/U 2.5,Julian Champagnie,Points,2.5,0.0,134.99,True,2026-04-28T04:00:00+00:00
Donovan Clingan: Rebounds O/U 2.5,Donovan Clingan,Rebounds,2.5,0.0,186.97809500000002,True,2026-04-28T04:00:00+00:00
Devin Vassell: Rebounds O/U 1.5,Devin Vassell,Rebounds,1.5,0.0,55.0,False,2026-04-28T04:00:00+00:00
Julian Champagnie: Rebounds O/U 1.5,Julian Champagnie,Rebounds,1.5,0.0,34.992900000000006,True,2026-04-28T04:00:00+00:00
Toumani Camara: Rebounds O/U 1.5,Toumani Camara,Rebounds,1.5,0.0,34.992900000000006,True,2026-04-28T04:00:00+00:00
Donovan Clingan: Assists O/U 0.5,Donovan Clingan,Assists,0.5,0.0,140.39362300000002,True,2026-04-28T04:00:00+00:00
Julian Champagnie: Assists O/U 0.5,Julian Champagnie,Assists,0.5,0.0,34.992900000000006,True,2026-04-28T04:00:00+00:00
Toumani Camara: Assists O/U 0.5,Toumani Camara,Assists,0.5,0.0,34.990399999999994,True,2026-04-28T04:00:00+00:00
Devin Vassell: Assists O/U 0.5,Devin Vassell,Assists,0.5,0.0,41.05290000000001,True,2026-04-28T04:00:00+00:00
Dyson Daniels: Points O/U 3.5,Dyson Daniels,Points,3.5,0.0,2112.362,True,2026-04-28T04:00:00+00:00
Josh Hart: Points O/U 2.5,Josh Hart,Points,2.5,0.0,86.853366,True,2026-04-28T04:00:00+00:00
Mikal Bridges: Points O/U 2.5,Mikal Bridges,Points,2.5,0.0,35.0,True,2026-04-28T04:00:00+00:00
Onyeka Okongwu: Points O/U 2.5,Onyeka Okongwu,Points,2.5,0.0,506.154949,True,2026-04-28T04:00:00+00:00
Josh Hart: Rebounds O/U 2.5,Josh Hart,Rebounds,2.5,0.0,260.51556600000004,True,2026-04-28T04:00:00+00:00
Dyson Daniels: Rebounds O/U 2.5,Dyson Daniels,Rebounds,2.5,0.0,289.711285,False,2026-04-28T04:00:00+00:00
Onyeka Okongwu: Rebounds O/U 1.5,Onyeka Okongwu,Rebounds,1.5,0.0,307.084,True,2026-04-28T04:00:00+00:00
Mikal Bridges: Rebounds O/U 0.5,Mikal Bridges,Rebounds,0.5,0.0,34.992900000000006,True,2026-04-28T04:00:00+00:00
Dyson Daniels: Assists O/U 1.5,Dyson Daniels,Assists,1.5,0.0,91.94143300000002,True,2026-04-28T04:00:00+00:00
Josh Hart: Assists O/U 1.5,Josh Hart,Assists,1.5,0.0,175.574033,True,2026-04-28T04:00:00+00:00
Mikal Bridges: Assists O/U 0.5,Mikal Bridges,Assists,0.5,0.0,34.992900000000006,True,2026-04-28T04:00:00+00:00
Onyeka Okongwu: Assists O/U 0.5,Onyeka Okongwu,Assists,0.5,0.0,34.992900000000006,True,2026-04-28T04:00:00+00:00
CJ McCollum: Points O/U 19.5,CJ McCollum,Points,19.5,0.0,449.80307999999997,False,2026-04-28T04:00:00+00:00
CJ McCollum: Rebounds O/U 2.5,CJ McCollum,Rebounds,2.5,0.0,35.0,True,2026-04-28T04:00:00+00:00
CJ McCollum: Assists O/U 3.5,CJ McCollum,Assists,3.5,0.0,87.85714,False,2026-04-28T04:00:00+00:00
Jalen Brunson: Points O/U 26.5,Jalen Brunson,Points,26.5,0.0,582.1178490000001,True,2026-04-28T04:00:00+00:00
Jalen Johnson: Points O/U 20.5,Jalen Johnson,Points,20.5,0.0,660.7184090000001,False,2026-04-28T04:00:00+00:00
Karl-Anthony Towns: Points O/U 20.5,Karl-Anthony Towns,Points,20.5,0.0,242.98946,False,2026-04-28T04:00:00+00:00
Nickeil Alexander-Walker: Points O/U 18.5,Nickeil Alexander-Walker,Points,18.5,0.0,1051.1603390000002,False,2026-04-28T04:00:00+00:00
OG Anunoby: Points O/U 17.5,OG Anunoby,Points,17.5,0.0,2271.353821,False,2026-04-28T04:00:00+00:00
Karl-Anthony Towns: Rebounds O/U 11.5,Karl-Anthony Towns,Rebounds,11.5,0.0,255.74187600000002,True,2026-04-28T04:00:00+00:00
Jalen Johnson: Rebounds O/U 9.5,Jalen Johnson,Rebounds,9.5,0.0,35.0,True,2026-04-28T04:00:00+00:00
OG Anunoby: Rebounds O/U 6.5,OG Anunoby,Rebounds,6.5,0.0,3777.2034320000002,True,2026-04-28T04:00:00+00:00
Nickeil Alexander-Walker: Rebounds O/U 3.5,Nickeil Alexander-Walker,Rebounds,3.5,0.0,229.75893000000002,False,2026-04-28T04:00:00+00:00
Jalen Brunson: Rebounds O/U 3.5,Jalen Brunson,Rebounds,3.5,0.0,46.627905,False,2026-04-28T04:00:00+00:00
Jalen Johnson: Assists O/U 6.5,Jalen Johnson,Assists,6.5,0.0,64.727249,False,2026-04-28T04:00:00+00:00
Jalen Brunson: Assists O/U 6.5,Jalen Brunson,Assists,6.5,0.0,193.51426800000002,True,2026-04-28T04:00:00+00:00
Nickeil Alexander-Walker: Assists O/U 3.5,Nickeil Alexander-Walker,Assists,3.5,0.0,189.000804,False,2026-04-28T04:00:00+00:00
Karl-Anthony Towns: Assists O/U 3.5,Karl-Anthony Towns,Assists,3.5,0.0,897.199504,True,2026-04-28T04:00:00+00:00
OG Anunoby: Assists O/U 1.5,OG Anunoby,Assists,1.5,0.0,67.01467099999999,False,2026-04-28T04:00:00+00:00
Jaylen Brown: Points O/U 26.5,Jaylen Brown,Points,26.5,0.0,547.6236860000001,False,2026-04-28T04:00:00+00:00
Joel Embiid: Points O/U 25.5,Joel Embiid,Points,25.5,0.0,692.7699749999999,True,2026-04-28T04:00:00+00:00
Tyrese Maxey: Points O/U 24.5,Tyrese Maxey,Points,24.5,0.0,659.6850400000002,True,2026-04-28T04:00:00+00:00
Jayson Tatum: Points O/U 24.5,Jayson Tatum,Points,24.5,0.0,1587.9606649999998,False,2026-04-28T04:00:00+00:00
Paul George: Points O/U 15.5,Paul George,Points,15.5,0.0,518.5471209999998,True,2026-04-28T04:00:00+00:00
Derrick White: Points O/U 12.5,Derrick White,Points,12.5,0.0,597.4522689999999,False,2026-04-28T04:00:00+00:00
Jayson Tatum: Rebounds O/U 10.5,Jayson Tatum,Rebounds,10.5,0.0,174.234142,True,2026-04-28T04:00:00+00:00
Joel Embiid: Rebounds O/U 7.5,Joel Embiid,Rebounds,7.5,0.0,85.572858,False,2026-04-28T04:00:00+00:00
Jaylen Brown: Rebounds O/U 6.5,Jaylen Brown,Rebounds,6.5,0.0,79.483089,False,2026-04-28T04:00:00+00:00
Paul George: Rebounds O/U 5.5,Paul George,Rebounds,5.5,0.0,436.228289,True,2026-04-28T04:00:00+00:00
Derrick White: Rebounds O/U 4.5,Derrick White,Rebounds,4.5,0.0,56.563912,False,2026-04-28T04:00:00+00:00
Tyrese Maxey: Rebounds O/U 3.5,Tyrese Maxey,Rebounds,3.5,0.0,96.743075,True,2026-04-28T04:00:00+00:00
Tyrese Maxey: Assists O/U 6.5,Tyrese Maxey,Assists,6.5,0.0,532.374774,False,2026-04-28T04:00:00+00:00
